Participant_ID,Country,Age,Gender,Position_Level,Tenure_Years,Education,Industry,Org_Size_Category,Org_Size_Numeric,TC_Score,CMC_Score,EA_Score,ALO_Score,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,CMC1,CMC2,CMC3,CMC4,CMC5,CMC6,CMC7,CMC8,EA1,EA2,EA3,EA4,EA5,EA6,EA7,EA8,ALO1,ALO2,ALO3,ALO4,ALO5,ALO6,ALO7,ALO8,OI_Score,SA_Score,OL_Score,Overall_Success,OI1,OI2,OI3,OI4,SA1,SA2,SA3,SA4,OL1,OL2,OL3,OL4,PD_Score,UA_Score,Collectivism_Score,LTO_Score,PD1,PD2,PD3,UA1,UA2,UA3,IC1,IC2,IC3,LTO1,LTO2,LTO3,Survey_Date
VN_QUANT_033,Vietnam,30,Female,Department Head,2.0,Bachelor,Manufacturing,Medium (100-500),439,3.875,4.75,4.75,3.5,3.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,6.0,4.0,5.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.5,5.0,5.5,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,4.33,3.33,5.0,5.67,5.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,2025-10-18
VN_QUANT_034,Vietnam,37,Male,Team Leader,2.0,PhD,Financial Services,Medium (100-500),183,2.75,3.75,3.75,4.125,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,5.0,4.0,4.0,3.0,6.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.25,5.0,5.5,5.25,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.33,4.67,5.33,5.33,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,2025-11-30
VN_QUANT_035,Vietnam,41,Male,Department Head,8.1,PhD,Technology,Medium (100-500),438,3.75,5.0,3.75,4.5,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,7.0,5.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,6.75,6.0,7.0,6.58,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,3.67,5.0,5.0,6.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,2025-10-23
VN_QUANT_036,Vietnam,28,Male,Department Head,4.0,Master,Manufacturing,Medium (100-500),460,3.625,3.125,2.875,3.625,3.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.25,4.25,5.25,4.58,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,4.67,4.67,7.0,5.67,5.0,5.0,4.0,5.0,4.0,5.0,7.0,7.0,7.0,6.0,6.0,5.0,2025-10-31
VN_QUANT_037,Vietnam,37,Male,Department Head,2.0,PhD,Financial Services,Large (> 500),1475,3.375,3.5,4.5,3.375,2.0,3.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.5,5.0,5.25,5.25,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.33,4.67,4.33,4.33,7.0,6.0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,2025-12-12
VN_QUANT_038,Vietnam,43,Male,Department Head,2.2,Master,Financial Services,Small (< 100),89,3.125,3.625,2.75,4.5,3.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,2.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,6.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.5,5.25,4.92,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,4.33,7.0,3.0,6.0,6.0,6.0,4.0,5.0,4.0,7.0,7.0,7.0,3.0,4.0,2.0,2025-11-26
VN_QUANT_039,Vietnam,44,Female,Team Leader,5.0,Master,Manufacturing,Medium (100-500),201,3.625,3.375,4.25,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.5,5.25,6.0,5.58,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,3.67,4.67,5.67,7.0,7.0,7.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,2025-12-11
VN_QUANT_040,Vietnam,31,Female,Senior Executive,2.0,Bachelor,Financial Services,Small (< 100),53,3.75,3.375,3.5,3.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,5.25,5.0,6.0,5.42,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.33,3.33,6.33,4.33,5.0,6.0,5.0,3.0,3.0,4.0,7.0,6.0,6.0,5.0,4.0,4.0,2025-09-11
VN_QUANT_041,Vietnam,42,Female,Department Head,6.0,Master,Manufacturing,Small (< 100),68,4.0,4.75,4.625,3.25,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,6.25,6.0,7.0,6.42,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,4.67,3.67,7.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,7.0,7.0,7.0,5.0,5.0,5.0,2025-09-15
VN_QUANT_042,Vietnam,46,Male,Team Leader,7.9,Master,Other,Large (> 500),639,3.25,3.125,2.375,3.875,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.75,4.0,4.75,4.5,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.67,5.33,6.0,5.67,4.0,3.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2025-11-29
VN_QUANT_043,Vietnam,44,Female,Senior Executive,8.4,PhD,Financial Services,Large (> 500),593,3.375,3.375,3.0,3.375,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,6.75,5.5,6.5,6.25,7.0,7.0,6.0,7.0,6.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,6.33,2.33,6.33,5.33,7.0,6.0,6.0,3.0,2.0,2.0,6.0,6.0,7.0,5.0,5.0,6.0,2025-12-27
VN_QUANT_044,Vietnam,36,Female,Team Leader,4.8,Master,Healthcare,Small (< 100),82,5.0,4.25,4.375,5.5,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,7.0,5.0,5.0,6.0,7.0,5.25,6.0,5.5,5.58,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.33,3.67,5.67,3.67,5.0,6.0,5.0,3.0,4.0,4.0,6.0,6.0,5.0,4.0,3.0,4.0,2025-09-11
VN_QUANT_045,Vietnam,28,Male,Department Head,4.0,Master,Manufacturing,Large (> 500),1075,4.125,3.125,3.875,4.5,4.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.5,6.5,5.67,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,5.67,1.67,6.33,5.33,6.0,5.0,6.0,2.0,1.0,2.0,6.0,7.0,6.0,5.0,6.0,5.0,2025-09-07
VN_QUANT_046,Vietnam,40,Male,Department Head,2.2,Master,Healthcare,Medium (100-500),103,4.375,3.625,4.125,4.75,4.0,6.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.5,5.25,5.75,5.5,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,4.33,3.33,5.0,2.67,4.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,2025-10-17
VN_QUANT_047,Vietnam,51,Female,Department Head,2.0,Bachelor,Retail,Medium (100-500),193,3.875,4.75,4.0,4.625,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,6.0,5.0,5.0,4.0,4.0,5.0,4.0,5.75,5.25,5.75,5.58,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,7.0,3.67,5.0,4.67,7.0,7.0,7.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2025-12-21
VN_QUANT_048,Vietnam,45,Male,Team Leader,5.6,Bachelor,Healthcare,Small (< 100),34,3.375,4.25,2.875,3.625,5.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,6.25,5.75,5.75,5.92,6.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.33,5.33,3.67,5.33,5.0,5.0,6.0,5.0,6.0,5.0,3.0,4.0,4.0,6.0,5.0,5.0,2025-09-08
VN_QUANT_049,Vietnam,45,Female,Department Head,8.1,Master,Healthcare,Medium (100-500),371,3.125,3.625,2.75,2.75,3.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,5.75,4.25,5.75,5.25,6.0,6.0,6.0,5.0,4.0,5.0,4.0,4.0,6.0,6.0,6.0,5.0,4.67,5.67,6.0,3.33,4.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,3.0,3.0,4.0,2025-09-05
VN_QUANT_050,Vietnam,40,Male,Team Leader,6.5,Bachelor,Retail,Medium (100-500),382,4.75,3.75,3.875,4.625,4.0,6.0,6.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,6.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,6.0,4.0,6.0,4.0,5.0,7.0,6.5,6.75,6.75,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,3.67,2.33,5.33,7.0,4.0,4.0,3.0,2.0,2.0,3.0,5.0,5.0,6.0,7.0,7.0,7.0,2025-11-20
VN_QUANT_051,Vietnam,46,Female,Department Head,10.9,Master,Healthcare,Medium (100-500),231,5.125,4.625,4.875,4.125,6.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,7.0,6.25,6.75,6.67,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,2.33,6.33,5.67,7.0,5.0,6.0,2.0,3.0,2.0,6.0,6.0,7.0,6.0,5.0,6.0,2025-11-26
VN_QUANT_052,Vietnam,41,Female,Department Head,7.8,Bachelor,Retail,Medium (100-500),171,4.625,4.5,5.0,4.5,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,7.0,4.0,5.0,3.0,5.0,6.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,6.25,6.25,6.5,6.33,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,4.0,3.67,5.67,4.33,4.0,4.0,4.0,4.0,3.0,4.0,6.0,6.0,5.0,4.0,4.0,5.0,2025-11-05
VN_QUANT_053,Vietnam,28,Male,Department Head,6.0,Bachelor,Technology,Medium (100-500),403,4.625,4.125,3.75,3.5,5.0,4.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.25,6.0,6.0,5.75,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.33,6.67,7.0,4.0,5.0,3.0,6.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,2025-11-30
VN_QUANT_054,Vietnam,46,Male,Senior Executive,7.1,Bachelor,Financial Services,Medium (100-500),491,4.5,4.25,5.25,5.625,4.0,5.0,6.0,5.0,3.0,3.0,6.0,4.0,6.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,6.0,3.0,5.0,5.0,6.0,6.0,6.0,5.0,7.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,6.25,6.75,6.67,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,2.67,2.33,5.67,5.33,3.0,2.0,3.0,3.0,2.0,2.0,6.0,6.0,5.0,5.0,5.0,6.0,2025-11-02
VN_QUANT_055,Vietnam,32,Male,Senior Executive,10.0,Bachelor,Healthcare,Medium (100-500),180,3.25,3.25,3.0,2.75,5.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,5.5,5.0,5.0,5.17,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.33,5.33,5.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,6.0,2025-09-21
VN_QUANT_056,Vietnam,39,Male,Department Head,4.4,Bachelor,Technology,Large (> 500),1185,3.25,4.625,4.25,3.625,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.5,5.0,6.0,5.5,5.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,4.67,5.33,5.33,5.33,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,2025-11-10
VN_QUANT_057,Vietnam,45,Male,Department Head,9.2,PhD,Manufacturing,Large (> 500),1462,3.25,3.75,4.375,4.875,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,6.0,5.0,4.0,3.0,5.0,5.0,6.0,3.0,4.0,6.0,4.0,6.0,5.75,6.25,7.0,6.33,6.0,6.0,6.0,5.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,4.67,6.67,4.67,7.0,7.0,7.0,4.0,5.0,5.0,6.0,7.0,7.0,5.0,5.0,4.0,2025-12-28
VN_QUANT_058,Vietnam,33,Female,Team Leader,7.4,Bachelor,Retail,Small (< 100),81,4.0,3.5,3.875,3.5,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,5.5,5.25,6.25,5.67,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,3.33,4.0,6.67,6.0,2.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,7.0,7.0,6.0,5.0,2025-12-26
VN_QUANT_059,Vietnam,31,Male,Senior Executive,7.0,Master,Healthcare,Medium (100-500),389,4.625,4.25,4.875,4.875,4.0,4.0,5.0,5.0,4.0,6.0,3.0,6.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,1.67,6.67,2.33,2.0,1.0,3.0,1.0,1.0,3.0,7.0,7.0,6.0,3.0,2.0,2.0,2025-12-11
VN_QUANT_060,Vietnam,43,Male,Senior Executive,7.8,PhD,Technology,Large (> 500),945,2.5,4.0,3.5,3.75,1.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,6.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.5,4.75,4.75,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.67,5.67,4.67,3.67,4.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,2025-11-29
VN_QUANT_061,Vietnam,30,Male,Team Leader,6.0,Master,Other,Small (< 100),50,5.75,5.125,4.0,5.0,5.0,6.0,4.0,5.0,7.0,6.0,7.0,6.0,4.0,5.0,6.0,5.0,4.0,7.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,6.0,5.0,6.0,6.0,6.0,4.0,5.25,5.0,5.75,5.33,5.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,3.33,6.33,3.33,7.0,7.0,7.0,3.0,3.0,4.0,6.0,6.0,7.0,3.0,4.0,3.0,2025-12-03
VN_QUANT_062,Vietnam,37,Male,Department Head,8.0,Master,Financial Services,Large (> 500),1803,2.25,3.125,2.875,2.375,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,4.75,4.0,5.75,4.83,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,7.0,5.0,6.0,5.0,5.67,5.33,5.33,2.67,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,2.0,3.0,3.0,2025-09-12
VN_QUANT_063,Vietnam,47,Male,Senior Executive,8.5,Master,Financial Services,Medium (100-500),143,3.375,3.875,4.625,2.5,3.0,5.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.5,4.25,5.5,5.08,5.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,2.33,4.67,6.33,7.0,6.0,5.0,2.0,2.0,3.0,4.0,5.0,5.0,6.0,6.0,7.0,2025-12-21
VN_QUANT_064,Vietnam,51,Female,Team Leader,9.0,Bachelor,Retail,Medium (100-500),469,4.25,2.75,3.5,4.5,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.5,5.25,4.92,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,4.67,5.33,4.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,4.0,2025-09-11
VN_QUANT_065,Vietnam,28,Female,Department Head,6.0,Bachelor,Financial Services,Medium (100-500),353,4.375,4.375,3.25,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,6.0,6.0,5.0,4.0,6.0,3.0,6.0,6.5,6.75,7.0,6.75,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,5.67,7.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,7.0,7.0,7.0,2025-10-24
VN_QUANT_066,Vietnam,37,Male,Department Head,7.2,Master,Financial Services,Large (> 500),1436,3.375,4.875,3.875,4.875,3.0,2.0,2.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,4.0,5.25,5.5,5.5,5.42,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,3.67,5.67,6.67,5.33,4.0,4.0,3.0,5.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,5.0,2025-11-20
VN_QUANT_067,Vietnam,49,Male,Department Head,2.0,Bachelor,Retail,Large (> 500),858,4.25,2.875,3.125,4.625,5.0,4.0,6.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,6.0,6.0,6.25,6.08,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,3.67,2.0,5.67,4.33,3.0,4.0,4.0,2.0,2.0,2.0,5.0,6.0,6.0,4.0,5.0,4.0,2025-09-10
VN_QUANT_068,Vietnam,36,Male,Team Leader,7.1,PhD,Financial Services,Large (> 500),1145,4.625,4.25,4.75,4.5,5.0,5.0,5.0,3.0,4.0,4.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,6.0,6.75,7.0,6.58,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,4.0,3.0,6.33,5.67,4.0,4.0,4.0,3.0,3.0,3.0,6.0,7.0,6.0,6.0,6.0,5.0,2025-12-28
VN_QUANT_069,Vietnam,45,Male,Team Leader,4.6,Master,Financial Services,Small (< 100),85,5.0,4.5,4.25,5.375,5.0,5.0,4.0,4.0,5.0,6.0,5.0,6.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,6.0,6.0,5.0,6.0,3.0,6.0,6.0,5.0,6.75,6.0,6.75,6.5,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,5.33,6.33,5.33,6.33,6.0,5.0,5.0,6.0,6.0,7.0,5.0,6.0,5.0,6.0,6.0,7.0,2025-12-21
VN_QUANT_070,Vietnam,45,Male,Team Leader,4.5,Bachelor,Manufacturing,Large (> 500),1189,3.75,3.875,4.25,4.875,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,4.0,3.0,6.0,6.0,5.0,6.5,5.83,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,7.0,5.0,4.0,5.33,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0,2025-09-16
VN_QUANT_071,Vietnam,34,Female,Senior Executive,5.1,Bachelor,Technology,Medium (100-500),200,4.375,5.375,3.875,3.875,5.0,4.0,5.0,4.0,3.0,4.0,6.0,4.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,6.75,6.25,7.0,6.67,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,2.67,2.67,6.0,6.67,2.0,3.0,3.0,2.0,3.0,3.0,6.0,6.0,6.0,7.0,7.0,6.0,2025-09-15
VN_QUANT_072,Vietnam,42,Male,Department Head,2.7,Master,Financial Services,Large (> 500),1191,3.5,4.25,2.5,4.375,2.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,1.0,6.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.5,5.25,6.75,5.83,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,7.0,7.0,7.0,6.0,5.67,4.0,5.0,6.33,6.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,7.0,2025-10-28
VN_QUANT_073,Vietnam,43,Male,Department Head,2.0,Master,Financial Services,Small (< 100),30,4.0,4.75,5.0,3.875,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,6.0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,6.0,6.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,5.25,5.0,6.25,5.5,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,6.0,6.67,3.0,6.33,5.0,7.0,6.0,7.0,3.0,3.0,3.0,7.0,5.0,7.0,5.0,5.0,5.0,2025-11-18
